,artist,artist_id,track_name,track_id,popularity,release_date,duration,playlist,upload_time
4747,YAKARY,6cpOyiEibAAlRlUF4Kk3vI,KETAMIN,4evyMjgTKhrBfggfxFRAKr,76,2023-06-16,172245,Top 50 - Germany,2023-11-04 16:43:27.452336
4748,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,100,2019-08-23,178426,Top 50 - Germany,2023-11-04 16:43:27.452336
4749,Dante YN,7oIvDwKGV2SuH4HJl0CKPp,On Ira,565OBXlZlMmtddb3I2yxBn,30,2023-11-03,156395,Top 50 - Germany,2023-11-04 16:43:27.452336
4750,Kidd,1RqOmrtivmvKrfBO81j1ou,NA PAS,6LDOMYlK4NGHVwZYhpmkJB,68,2023-10-26,151384,Top 50 - Greece,2023-11-04 16:43:27.452336
4751,SNIK,6wN4QyhoM6fN49kEB25rnl,OAED,465fe0UfQPTxl1xK3judQQ,68,2023-10-27,158980,Top 50 - Greece,2023-11-04 16:43:27.452336
4752,Kidd,1RqOmrtivmvKrfBO81j1ou,SOS,4ZMb2KrcIvgVIxqFRti1Fl,69,2023-10-18,170322,Top 50 - Greece,2023-11-04 16:43:27.452336
4753,RICTA,4YiKEuOS5GwMujJMkIPGFN,WHO'S NEXT,3ZuF0xpOCCxip47EX4zOmu,35,2023-11-02,145655,Top 50 - Greece,2023-11-04 16:43:27.452336
4754,TOQUEL,7AWAljMatr7bxddF4kWzXG,G63,0WvuEJoLBHWUiDg2lsvYH8,73,2023-10-13,204950,Top 50 - Greece,2023-11-04 16:43:27.452336
4755,LILA,69EosSfMcqIxCMw7VeVPVC,ANASAINO KAI ZALIZOMAI,0Wl2xRQZH2c5GdYLJIGCaN,68,2023-10-11,158085,Top 50 - Greece,2023-11-04 16:43:27.452336
4756,Immune,7bg4UOzqHiULOABzTycGyX,Porselani,067uKnZdNhW5Z9R9rN6xum,34,2023-11-02,206400,Top 50 - Greece,2023-11-04 16:43:27.452336
4757,Hawk,0vUcZVCNG7i5OV0zb8Icfw,MONROE,092cosCIwDmGcBJuWfClwz,71,2023-09-21,149773,Top 50 - Greece,2023-11-04 16:43:27.452336
4758,Mad Clip,3KcZf8BFeFBtnGyOZmUggd,Euro Gangsta,0ifihkLHfnm6Ym3jekzZQv,67,2023-10-20,159340,Top 50 - Greece,2023-11-04 16:43:27.452336
4759,RACK,6YYOTK6Qyv6PuFipPxCCoe,ME N U,2ouWSRC1YsQX6JAwosfTFJ,70,2023-08-14,165000,Top 50 - Greece,2023-11-04 16:43:27.452336
4760,Light,1UdbiTrv73Dp7F0s3OHmn2,No Sleep,5nM5TStrOQt5HQAt4VzyHz,70,2023-08-11,213733,Top 50 - Greece,2023-11-04 16:43:27.452336
4761,Lava,5umiHIOleshDzh4h1ry41O,GIPSY TRAP,60vt0ejRx1TMZ5tlsTvwUD,46,2023-11-01,177600,Top 50 - Greece,2023-11-04 16:43:27.452336
4762,Lava,5umiHIOleshDzh4h1ry41O,KOITA ME,0ZXqymmpvFMwb2FmR48C6F,67,2023-08-28,126750,Top 50 - Greece,2023-11-04 16:43:27.452336
4763,LILA,69EosSfMcqIxCMw7VeVPVC,ATOUTALER,2ZTxf5fvD1tXEEyjUcYxN1,68,2023-07-11,142031,Top 50 - Greece,2023-11-04 16:43:27.452336
4764,SNIK,6wN4QyhoM6fN49kEB25rnl,IBRA,0loJREraQLLtQxO6oq1R5X,69,2023-10-11,139353,Top 50 - Greece,2023-11-04 16:43:27.452336
4765,Roi 6/12,1yBH6dqnD6xzSeCjXp9pKm,MADONNA,7tm2QxjUmrjkZZMdHrgFhf,66,2023-10-02,139446,Top 50 - Greece,2023-11-04 16:43:27.452336
4766,Trannos,6WzxopGY3sy97IeNFaDELc,Ola Kala,0pqkfIGOaW41isgsnzdGpQ,62,2023-10-25,186428,Top 50 - Greece,2023-11-04 16:43:27.452336
4767,LILA,69EosSfMcqIxCMw7VeVPVC,DEJA VU,3q6ayHzfLJIx22oQXoYlyi,68,2023-05-09,157181,Top 50 - Greece,2023-11-04 16:43:27.452336
4768,Saske,1LxWE4LOhnqeaAx2tVUK6p,MI TESORO,3qbFPHgr08BxwBKVNQOWjJ,67,2023-07-05,112211,Top 50 - Greece,2023-11-04 16:43:27.452336
4769,Light,1UdbiTrv73Dp7F0s3OHmn2,90s,61a8gUhQhA4bBCIiRxvk4J,68,2023-09-15,174411,Top 50 - Greece,2023-11-04 16:43:27.452336
4770,Tugan,2aGE2lqYjunaGC5koRJf5M,PRONTO,36t254os2gXg53f7728E2F,64,2022-12-01,186239,Top 50 - Greece,2023-11-04 16:43:27.452336
4771,SIDARTA,3jPN2U65cMPzvozEBue5zp,SPITI,5cOMNVN6kTWvOdcLd7SWej,62,2023-10-26,242696,Top 50 - Greece,2023-11-04 16:43:27.452336
4772,Roi 6/12,1yBH6dqnD6xzSeCjXp9pKm,Jimmy Choo,1ETfPljlgGcoHzpAcagBAA,67,2023-08-31,159280,Top 50 - Greece,2023-11-04 16:43:27.452336
4773,ROPEX LATERIO,2WpUXBjLm8j8tnrAZ4s9v9,Barbie,1Mo0mUoAJ15QaYRYjlcI2Y,62,2023-10-11,126681,Top 50 - Greece,2023-11-04 16:43:27.452336
4774,Kidd,1RqOmrtivmvKrfBO81j1ou,KAPOTE,4HrtkH6VWOqrstEi1psSux,65,2023-03-23,155166,Top 50 - Greece,2023-11-04 16:43:27.452336
4775,RACK,6YYOTK6Qyv6PuFipPxCCoe,WKEANOUS,4R2e2aZ1oHB2kZkJTKJtCY,66,2023-07-24,150857,Top 50 - Greece,2023-11-04 16:43:27.452336
4776,Sigma,71cZMt4XdCynLn983qeFow,AGAPI - Remix,7pQJFF9uu0GpVbHoDtW3sl,66,2023-05-08,180645,Top 50 - Greece,2023-11-04 16:43:27.452336
4777,Anastasia,2FTua3TeIGnmQQrN80DinP,Simadi,2ILpP6nlR7QndbxtzLbZ7K,65,2023-06-16,177150,Top 50 - Greece,2023-11-04 16:43:27.452336
4778,Bossikan,2Iy8kK89T3l62dJcAkflqM,FEMINISTIS,3CBZxjDHQpgvHsnqF06CSu,66,2023-08-25,187500,Top 50 - Greece,2023-11-04 16:43:27.452336
4779,Kidd,1RqOmrtivmvKrfBO81j1ou,MONOS,6104vmH44puCfW9cDqh0ET,66,2023-07-27,154800,Top 50 - Greece,2023-11-04 16:43:27.452336
4780,Hawk,0vUcZVCNG7i5OV0zb8Icfw,Blue Iguana,3cGYbsm5YpNMSSyUjTvlzw,65,2023-05-25,102222,Top 50 - Greece,2023-11-04 16:43:27.452336
4781,VLOSPA,5VzicjuhIv0IwMz15hEORa,Big Moves - Vol. 4,0lERxH3jbcidjxfTrarujg,56,2023-10-24,158793,Top 50 - Greece,2023-11-04 16:43:27.452336
4782,Alecc,0vpzE9GXq41Yg1ixJUrwOG,Marijuana,5PAY2gBskLbyl11vYApJKf,45,2023-11-02,133728,Top 50 - Greece,2023-11-04 16:43:27.452336
4783,RACK,6YYOTK6Qyv6PuFipPxCCoe,9MM,3EYVgA1fsZ3ZrcE5vpIzYf,66,2023-06-19,141030,Top 50 - Greece,2023-11-04 16:43:27.452336
4784,Kidd,1RqOmrtivmvKrfBO81j1ou,19,2C9a4LSUxxeAbHYDLFYB3K,64,2023-09-24,160879,Top 50 - Greece,2023-11-04 16:43:27.452336
4785,Bloody Hawk,4NKSnDH3KS823DGnHDDDsy,Ton Kosmo Girizo,6xPJAhprbkceB2j3klCum1,66,2023-09-20,175841,Top 50 - Greece,2023-11-04 16:43:27.452336
4786,Tate McRae,45dkTj5sMRSjrmBSBeiHym,greedy,3rUGC1vUpkDG9CZFHMur1t,99,2023-09-15,131872,Top 50 - Greece,2023-11-04 16:43:27.452336
4787,RICTA,4YiKEuOS5GwMujJMkIPGFN,Katse Kala,4kvSOLAx3cG7GQstq6x3hI,65,2023-08-07,166700,Top 50 - Greece,2023-11-04 16:43:27.452336
4788,Anastasia,2FTua3TeIGnmQQrN80DinP,Floga,57uiFyexstQyJ04VAAXa49,62,2023-06-16,180326,Top 50 - Greece,2023-11-04 16:43:27.452336
4789,Wang,3ef2an5giEP6Hc60lKEVEy,De Me Ksereis Kala,7etssWv7DrxlUkrVQhWslJ,64,2023-06-21,185000,Top 50 - Greece,2023-11-04 16:43:27.452336
4790,Strat,48h12D3cJbqfn1ReVL9qbw,MAYBACH,4lIGBgedeQIS1tfAtW3bLh,62,2023-10-05,134693,Top 50 - Greece,2023-11-04 16:43:27.452336
4791,SIDARTA,3jPN2U65cMPzvozEBue5zp,BELLA,4zGbkBCVObxKqYXOmV46oB,64,2023-06-13,191431,Top 50 - Greece,2023-11-04 16:43:27.452336
4792,Bossikan,2Iy8kK89T3l62dJcAkflqM,Sagapw,2iKjK6sz9UxWDKtRWEJTfd,64,2023-06-09,188411,Top 50 - Greece,2023-11-04 16:43:27.452336
4793,Kidd,1RqOmrtivmvKrfBO81j1ou,Mavromalla,4ybJLyfjA4JIJE05VdDVyy,64,2023-07-13,146000,Top 50 - Greece,2023-11-04 16:43:27.452336
4794,iñigo quintero,0jbo7KFNMiIkfBR6ih0yhm,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,Top 50 - Greece,2023-11-04 16:43:27.452336
4795,Mente Fuerte,7siPnM6FjNP8KnXO5YDwAH,Oulala,1bPzfHjRXPvoyWaL5ZOmZE,63,2023-02-13,169419,Top 50 - Greece,2023-11-04 16:43:27.452336
4796,Light,1UdbiTrv73Dp7F0s3OHmn2,Esy,3bgNoBwhxYYQXWnGJc40V1,63,2023-06-30,214950,Top 50 - Greece,2023-11-04 16:43:27.452336
4797,Ioulia Kallimani,6HsM9NbNIunWMEFLOk4d9p,7/7,5e8JV9r2vKrbebUQMRpBCy,63,2023-03-22,171704,Top 50 - Greece,2023-11-04 16:43:27.452336
4798,Kenya Grace,7uMDnSZyUYNBPLhPMNuaM2,Strangers,5mjYQaktjmjcMKcUIcqz4s,98,2023-09-01,172964,Top 50 - Greece,2023-11-04 16:43:27.452336
4799,Dirty Harry,7BXe1v4YJm7R5wg2ioeA1q,Zero,0Hn5RO8hSKSJZYihW6qL1Q,62,2023-08-04,130166,Top 50 - Greece,2023-11-04 16:43:27.452336
4800,Maluma,1r4hJ1h58CWwUQe3MxPuau,Según Quién,4bw8mcDUSRWfQo63ZTYRnU,89,2023-08-25,142334,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4801,Bad Bunny,4q3ewBCX7sLwd24euuV69X,PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,97,2023-10-13,162767,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4802,Calle 24,6dLuQ5qXxIuWc5urxfIiZR,Que Onda,6uIIdjYTxxpWOyWuVXrKQO,94,2023-08-30,191466,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4803,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,EL AMOR DE SU VIDA,0O3U5iwTbiXCREMkvotJuN,90,2023-08-25,165848,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4804,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,HARLEY QUINN,6CvTEtGagmzQvkUzzyKR9k,87,2023-10-20,143327,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4805,KAROL G,790FomKkXshlbRYZFtlgla,QLONA,5RqSsdzTNPX1uzkmlHCFvK,94,2023-08-10,172797,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4806,Bad Bunny,4q3ewBCX7sLwd24euuV69X,MONACO,4MjDJD8cW7iVeWInc2Bdyj,98,2023-10-13,267194,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4807,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Primera Cita,25OeKzcqakFPaJlXHPE5lm,87,2023-05-19,186455,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4808,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,LADY GAGA,7mXuWTczZNxG5EDcjFEuJR,95,2023-06-29,212878,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4809,Myke Towers,7iK8PXO48WeuP03g8YR51W,LALA,7ABLbnD53cQK00mhcaOUVG,97,2023-03-23,197920,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4810,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,un x100to,2yzshFeBIwH8tWIqHEFLeD,86,2023-08-25,194563,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4811,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,0,2023-11-03,183550,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4812,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,TULUM,7bPp2NmpmyhLJ7zWazAXMu,91,2023-06-29,209415,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4813,iñigo quintero,0jbo7KFNMiIkfBR6ih0yhm,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4814,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,QUE VUELVAS,5HR7yfhSCeoOHRQN05XnZQ,82,2023-08-25,169418,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4815,LATIN MAFIA,6XTGKOV9jceQ6f67lnhpbF,Patadas de Ahogado,4WefXOf8I4gMjdj2kBJgkl,0,2023-11-02,224835,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4816,Junior H,7Gi6gjaWy3DxyilpF1a8Is,Y LLORO,6RcAHyC5sAUIbPTkhOQwd8,90,2023-10-05,179013,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4817,Plan B,2jSGzJw0ebJLu7OLVSOcBP,Es un Secreto,7JwdbqIpiuWvGbRryKSuBz,72,2010-07-20,190560,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4818,Bad Bunny,4q3ewBCX7sLwd24euuV69X,FINA,3nNmRE0DxHC6ZaKkrpUumS,93,2023-10-13,216327,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4819,KAROL G,790FomKkXshlbRYZFtlgla,MI EX TENÍA RAZÓN,54zcJnb3tp9c5OVKREZ1Is,89,2023-08-10,154374,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4820,Junior H,7Gi6gjaWy3DxyilpF1a8Is,El Azul,1haJsMtoBhHfvuM7XWuT3W,90,2023-02-10,187225,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4821,Feid,2LRoIwlKmHjgvigdNGBHNo,Classy 101,6XSqqQIy7Lm7SnwxS4NrGx,93,2023-03-31,195986,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4822,Alex Favela,5TcnuUD5MHBfd1cO4kweWD,ELOVRGA,2TJKY0WSFufZOzbRNgl6zE,91,2023-08-18,194769,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4823,Gabito Ballesteros,6Sbl0NT50roqWvy746MfVf,LOU LOU,3FvTHuefYV6TxE3Kseqno8,88,2023-10-19,188000,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4824,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,SABOR FRESA,3kx21xR6IboC9HVdajgBoc,75,2023-10-20,156500,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4825,Quevedo,52iwsT98xCoGgiGntTiR7K,Columbia,6XbtvPmIpyCbjuT0e8cQtp,95,2023-07-07,186000,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4826,KAROL G,790FomKkXshlbRYZFtlgla,AMARGURA,505v13epFXodT9fVAJ6h8k,90,2023-02-24,170480,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4827,Oscar Maydon,3l9G1G9MxH6DaRhwLklaf5,Fin de Semana,6TBzRwnX2oYd8aOrOuyK1p,87,2023-01-13,224920,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4828,Bad Bunny,4q3ewBCX7sLwd24euuV69X,UN PREVIEW,5ixdmTpCmH5diBA1j154wN,87,2023-10-13,165582,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4829,Feid,2LRoIwlKmHjgvigdNGBHNo,Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,87,2022-09-14,155960,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4830,Yng Lvcas,1NNRWkhwmcXRimFYSBpB1y,La Bebe - Remix,2UW7JaomAMuX9pZrjVpHAU,92,2023-03-17,234352,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4831,Yahritza Y Su Esencia,51ZSh80McCt7vbqHouzW0A,Frágil,7BVMtLpd7edHeOizt4RWz9,79,2023-09-08,160517,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4832,Eslabon Armado,0XeEobZplHxzM9QzFQWLiR,Ella Baila Sola,3qQbCzHBycnDpGskqOWY0E,86,2023-04-28,165671,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4833,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You,2KslE17cAJNHTsI2MI0jb2,0,2023-11-03,206019,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4834,Darell,1TtXnWcUs0FCkaZDPGYHdf,Lollipop,3cDyocF0Ibdfs1SFQk5cLZ,94,2023-07-28,199946,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4835,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,TQM,2O223PoYCkIPSsE4cmnr9v,73,2023-10-20,157251,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4836,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,85,2023-03-17,162637,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4837,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,LA CANCIÓN,0fea68AdmYNygeTGI4RC18,86,2019-06-28,242573,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4838,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),01qFKNWq73UfEslI0GvumE,89,2023-10-02,201812,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4839,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Me Porto Bonito,6Sq7ltF9Qa7SNFBsV5Cogx,90,2022-05-06,178567,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4840,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,Déjala Que Vuelva (feat. Manuel Turizo),1j6xOGusnyXq3l6IryKF3G,83,2018-05-11,220116,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4841,Michelle Maciel,4WFwvZ4L8FZbt3qubbQJS6,CCC,7uuqrSuCjWxPTCVyOeGMyt,84,2023-05-04,126081,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4842,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,Bebe Dame,0IKeDy5bT9G0bA7ZixRT4A,82,2022-12-28,271861,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4843,Tainy,0GM7qgcRCORpGnfcN2tCiB,MOJABI GHOST,4eMKD8MRroxCqugpsxCCNb,89,2023-06-29,232131,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4844,Bad Bunny,4q3ewBCX7sLwd24euuV69X,WHERE SHE GOES,2sTDlCxmuZCTDKKk9f1qus,85,2023-10-13,231704,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4845,Belanova,3oNy8cjBtJzLC07I70sklp,Rosa Pastel,6Z0ybnsUBhbZ9ZjPW64eoF,65,2005-01-01,185933,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4846,Código FN,4A4qYy2jK9DDN1OHV0nLkH,Mood Malandro,0zhymr6RqNuvp0RMIvdpdA,87,2023-08-24,191558,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4847,Ryan Castro,7j6DKwmjbxvpQO8h914uEz,QUEMA,2hn2zOA2XFlv6DSmesylrL,88,2023-07-13,150618,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4848,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,PRC,0cNSq9T5l8gZnpY14rsTR2,81,2023-06-29,184066,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4849,Eden Muñoz,1gJdf4Yybu4X5A2xYV3NMV,Abcdario,0qCPD6ilr9nXkI4KVZgcns,85,2023-05-13,220650,Top 50 - Guatemala,2023-11-04 16:43:27.452336
4850,Bad Bunny,4q3ewBCX7sLwd24euuV69X,PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,97,2023-10-13,162767,Top 50 - Honduras,2023-11-04 16:43:27.452336
4851,Bad Bunny,4q3ewBCX7sLwd24euuV69X,MONACO,4MjDJD8cW7iVeWInc2Bdyj,98,2023-10-13,267194,Top 50 - Honduras,2023-11-04 16:43:27.452336
4852,Maluma,1r4hJ1h58CWwUQe3MxPuau,Según Quién,4bw8mcDUSRWfQo63ZTYRnU,89,2023-08-25,142334,Top 50 - Honduras,2023-11-04 16:43:27.452336
4853,Calle 24,6dLuQ5qXxIuWc5urxfIiZR,Que Onda,6uIIdjYTxxpWOyWuVXrKQO,94,2023-08-30,191466,Top 50 - Honduras,2023-11-04 16:43:27.452336
4854,Bad Bunny,4q3ewBCX7sLwd24euuV69X,FINA,3nNmRE0DxHC6ZaKkrpUumS,93,2023-10-13,216327,Top 50 - Honduras,2023-11-04 16:43:27.452336
4855,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Seven (feat. Latto) (Explicit Ver.),2HRgqmZQC0MC7GeNuDIXHN,0,2023-11-03,183550,Top 50 - Honduras,2023-11-04 16:43:27.452336
4856,JIN,5vV3bFXnN6D6N3Nj4xRvaV,The Astronaut,0h7QMc9ZRzA9QJrbEHytn2,87,2022-10-28,282463,Top 50 - Honduras,2023-11-04 16:43:27.452336
4857,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Primera Cita,25OeKzcqakFPaJlXHPE5lm,87,2023-05-19,186455,Top 50 - Honduras,2023-11-04 16:43:27.452336
4858,KAROL G,790FomKkXshlbRYZFtlgla,QLONA,5RqSsdzTNPX1uzkmlHCFvK,94,2023-08-10,172797,Top 50 - Honduras,2023-11-04 16:43:27.452336
4859,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,EL AMOR DE SU VIDA,0O3U5iwTbiXCREMkvotJuN,90,2023-08-25,165848,Top 50 - Honduras,2023-11-04 16:43:27.452336
4860,Myke Towers,7iK8PXO48WeuP03g8YR51W,LALA,7ABLbnD53cQK00mhcaOUVG,97,2023-03-23,197920,Top 50 - Honduras,2023-11-04 16:43:27.452336
4861,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,Standing Next to You,2KslE17cAJNHTsI2MI0jb2,0,2023-11-03,206019,Top 50 - Honduras,2023-11-04 16:43:27.452336
4862,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,LADY GAGA,7mXuWTczZNxG5EDcjFEuJR,95,2023-06-29,212878,Top 50 - Honduras,2023-11-04 16:43:27.452336
4863,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,HARLEY QUINN,6CvTEtGagmzQvkUzzyKR9k,87,2023-10-20,143327,Top 50 - Honduras,2023-11-04 16:43:27.452336
4864,Jung Kook,6HaGTQPmzraVmaVxvz6EUc,3D (feat. Jack Harlow),01qFKNWq73UfEslI0GvumE,89,2023-10-02,201812,Top 50 - Honduras,2023-11-04 16:43:27.452336
4865,Plan B,2jSGzJw0ebJLu7OLVSOcBP,Es un Secreto,7JwdbqIpiuWvGbRryKSuBz,72,2010-07-20,190560,Top 50 - Honduras,2023-11-04 16:43:27.452336
4866,iñigo quintero,0jbo7KFNMiIkfBR6ih0yhm,Si No Estás,2HafqoJbgXdtjwCOvNEF14,99,2022-09-23,184061,Top 50 - Honduras,2023-11-04 16:43:27.452336
4867,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,un x100to,2yzshFeBIwH8tWIqHEFLeD,86,2023-08-25,194563,Top 50 - Honduras,2023-11-04 16:43:27.452336
4868,Bad Bunny,4q3ewBCX7sLwd24euuV69X,UN PREVIEW,5ixdmTpCmH5diBA1j154wN,87,2023-10-13,165582,Top 50 - Honduras,2023-11-04 16:43:27.452336
4869,Bad Bunny,4q3ewBCX7sLwd24euuV69X,SEDA,1YnChEM51BVZ5dRhbVFEMl,90,2023-10-13,190476,Top 50 - Honduras,2023-11-04 16:43:27.452336
4870,Bad Bunny,4q3ewBCX7sLwd24euuV69X,MERCEDES CAROTA,3TYOH7ta0101NYssoH5GlU,88,2023-10-13,202635,Top 50 - Honduras,2023-11-04 16:43:27.452336
4871,Feid,2LRoIwlKmHjgvigdNGBHNo,Classy 101,6XSqqQIy7Lm7SnwxS4NrGx,93,2023-03-31,195986,Top 50 - Honduras,2023-11-04 16:43:27.452336
4872,Quevedo,52iwsT98xCoGgiGntTiR7K,Columbia,6XbtvPmIpyCbjuT0e8cQtp,95,2023-07-07,186000,Top 50 - Honduras,2023-11-04 16:43:27.452336
4873,Bad Bunny,4q3ewBCX7sLwd24euuV69X,HIBIKI,4qSEvFGCpde73gqIuq3sho,92,2023-10-13,208000,Top 50 - Honduras,2023-11-04 16:43:27.452336
4874,Bad Bunny,4q3ewBCX7sLwd24euuV69X,TELEFONO NUEVO,01ppKlDRCmPpusO3yNrSRY,89,2023-10-13,354784,Top 50 - Honduras,2023-11-04 16:43:27.452336
4875,Bad Bunny,4q3ewBCX7sLwd24euuV69X,WHERE SHE GOES,2sTDlCxmuZCTDKKk9f1qus,85,2023-10-13,231704,Top 50 - Honduras,2023-11-04 16:43:27.452336
4876,Feid,2LRoIwlKmHjgvigdNGBHNo,Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,87,2022-09-14,155960,Top 50 - Honduras,2023-11-04 16:43:27.452336
4877,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,QUE VUELVAS,5HR7yfhSCeoOHRQN05XnZQ,82,2023-08-25,169418,Top 50 - Honduras,2023-11-04 16:43:27.452336
4878,Tony Dize,3LKXWvXFWrkwUzJWxzwVpW,Solos,0WKd91LoIHCFIhDmgewjhy,62,2009-11-17,188826,Top 50 - Honduras,2023-11-04 16:43:27.452336
4879,Bad Bunny,4q3ewBCX7sLwd24euuV69X,BABY NUEVA,3NhstUmrlhaN1M6hP8zMbb,90,2023-10-13,240773,Top 50 - Honduras,2023-11-04 16:43:27.452336
4880,Tainy,0GM7qgcRCORpGnfcN2tCiB,MOJABI GHOST,4eMKD8MRroxCqugpsxCCNb,89,2023-06-29,232131,Top 50 - Honduras,2023-11-04 16:43:27.452336
4881,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Me Porto Bonito,6Sq7ltF9Qa7SNFBsV5Cogx,90,2022-05-06,178567,Top 50 - Honduras,2023-11-04 16:43:27.452336
4882,Bad Bunny,4q3ewBCX7sLwd24euuV69X,MR. OCTOBER,1ODFVLQszq0hCOdZtqV5wq,89,2023-10-13,189258,Top 50 - Honduras,2023-11-04 16:43:27.452336
4883,Darell,1TtXnWcUs0FCkaZDPGYHdf,Lollipop,3cDyocF0Ibdfs1SFQk5cLZ,94,2023-07-28,199946,Top 50 - Honduras,2023-11-04 16:43:27.452336
4884,KAROL G,790FomKkXshlbRYZFtlgla,AMARGURA,505v13epFXodT9fVAJ6h8k,90,2023-02-24,170480,Top 50 - Honduras,2023-11-04 16:43:27.452336
4885,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,LA CANCIÓN,0fea68AdmYNygeTGI4RC18,86,2019-06-28,242573,Top 50 - Honduras,2023-11-04 16:43:27.452336
4886,Peso Pluma,12GqGscKJx3aE4t07u7eVZ,TULUM,7bPp2NmpmyhLJ7zWazAXMu,91,2023-06-29,209415,Top 50 - Honduras,2023-11-04 16:43:27.452336
